pairname,ligand,receptor,Pair.Source,Pair.Evidence
VTN_ITGA5,VTN,ITGA5,known,literature supported
VTN_ITGA8,VTN,ITGA8,novel,literature supported
VTN_ITGAV,VTN,ITGAV,novel,literature supported
VTN_ITGB1,VTN,ITGB1,novel,putative
VTN_ITGB3,VTN,ITGB3,known,literature supported
VTN_ITGB5,VTN,ITGB5,novel,putative
VTN_ITGB6,VTN,ITGB6,novel,literature supported
VTN_ITGB8,VTN,ITGB8,novel,literature supported
VTN_KDR,VTN,KDR,novel,putative
VTN_PLAUR,VTN,PLAUR,novel,literature supported
VTN_PVR,VTN,PVR,novel,literature supported
VTN_TNFRSF11B,VTN,TNFRSF11B,novel,literature supported
VWF_GP1BA,VWF,GP1BA,novel,literature supported
VWF_ITGA2B,VWF,ITGA2B,novel,literature supported
VWF_SELP,VWF,SELP,novel,putative
VWF_SIRPA,VWF,SIRPA,novel,putative
VWF_TNFRSF11B,VWF,TNFRSF11B,novel,literature supported
WNT11_FZD7,WNT11,FZD7,known,literature supported
WNT16_FZD6,WNT16,FZD6,novel,putative
WNT1_FZD1,WNT1,FZD1,novel,putative
WNT1_FZD3,WNT1,FZD3,known,literature supported
WNT1_FZD5,WNT1,FZD5,novel,putative
WNT1_FZD7,WNT1,FZD7,novel,putative
WNT1_FZD8,WNT1,FZD8,known,literature supported
WNT1_FZD9,WNT1,FZD9,known,literature supported
WNT1_LRP5,WNT1,LRP5,novel,literature supported
WNT1_LRP6,WNT1,LRP6,novel,literature supported
WNT1_RYK,WNT1,RYK,known,literature supported
WNT2_FZD1,WNT2,FZD1,novel,literature supported
WNT2_FZD5,WNT2,FZD5,novel,literature supported
WNT2_FZD7,WNT2,FZD7,novel,literature supported
WNT2_FZD8,WNT2,FZD8,novel,literature supported
WNT2_FZD9,WNT2,FZD9,novel,literature supported
WNT2_LRP6,WNT2,LRP6,novel,putative
WNT3A_APCDD1,WNT3A,APCDD1,novel,literature supported
WNT3A_ATP6AP2,WNT3A,ATP6AP2,novel,putative
WNT3A_FZD1,WNT3A,FZD1,novel,literature supported
WNT3A_FZD2,WNT3A,FZD2,novel,literature supported
WNT3A_FZD5,WNT3A,FZD5,novel,literature supported
WNT3A_FZD6,WNT3A,FZD6,known,literature supported
WNT3A_FZD7,WNT3A,FZD7,novel,literature supported
WNT3A_FZD8,WNT3A,FZD8,novel,literature supported
WNT3A_LRP1,WNT3A,LRP1,novel,literature supported
WNT3A_LRP6,WNT3A,LRP6,novel,literature supported
WNT3A_RYK,WNT3A,RYK,novel,literature supported
WNT3_FZD1,WNT3,FZD1,novel,literature supported
WNT3_FZD5,WNT3,FZD5,novel,putative
WNT3_FZD7,WNT3,FZD7,novel,literature supported
WNT3_FZD8,WNT3,FZD8,known,literature supported
WNT3_LRP6,WNT3,LRP6,known,literature supported
WNT3_RYK,WNT3,RYK,known,literature supported
WNT4_FZD2,WNT4,FZD2,known,literature supported
WNT4_FZD6,WNT4,FZD6,known,literature supported
WNT5A_FZD1,WNT5A,FZD1,novel,literature supported
WNT5A_FZD2,WNT5A,FZD2,known,literature supported
WNT5A_FZD4,WNT5A,FZD4,known,literature supported
WNT5A_FZD5,WNT5A,FZD5,novel,literature supported
WNT5A_FZD6,WNT5A,FZD6,known,literature supported
WNT5A_FZD7,WNT5A,FZD7,known,literature supported
WNT5A_FZD8,WNT5A,FZD8,novel,literature supported
WNT5A_LRP5,WNT5A,LRP5,novel,literature supported
WNT5A_MCAM,WNT5A,MCAM,novel,literature supported
WNT5A_ROR1,WNT5A,ROR1,novel,literature supported
WNT5A_ROR2,WNT5A,ROR2,novel,literature supported
WNT5A_RYK,WNT5A,RYK,known,literature supported
WNT7A_FZD10,WNT7A,FZD10,novel,literature supported
WNT7A_FZD5,WNT7A,FZD5,known,literature supported
WNT7A_FZD9,WNT7A,FZD9,novel,literature supported
WNT7A_LRP6,WNT7A,LRP6,novel,putative
WNT7B_FZD1,WNT7B,FZD1,known,literature supported
WNT7B_FZD10,WNT7B,FZD10,known,literature supported
WNT7B_LRP5,WNT7B,LRP5,known,literature supported
XCL1_XCR1,XCL1,XCR1,known,literature supported
XCL2_XCR1,XCL2,XCR1,known,literature supported
YARS_CXCR1,YARS,CXCR1,known,literature supported
ZG16B_CXCR4,ZG16B,CXCR4,novel,literature supported
ZG16B_TLR2,ZG16B,TLR2,novel,literature supported
ZG16B_TLR4,ZG16B,TLR4,novel,literature supported
ZG16B_TLR5,ZG16B,TLR5,novel,literature supported
ZG16B_TLR6,ZG16B,TLR6,novel,literature supported
ZP3_EGFR,ZP3,EGFR,novel,putative
ZP3_MERTK,ZP3,MERTK,known,literature supported
